place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
12,10,GREAT SMART(C319),H W Lai,L Ho,120,1189,6,15-1/4,"12                                                            

13                                                            

12",0:58.97,377,6(44),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
13,2,OOGA CHAKA(C259),K C Leung,K H Ting,127,1119,4,16-1/4,"10                                                            

11                                                            

13",0:59.15,116,6(44),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
WV,11,HAIR TRIGGER(A215),M Chadwick,J Moore,119,---,---,---,---,---,---,6(44),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
1,5,KING OPIE(B034),K Teetan,F C Lor,119,1074,2,-,"4                                                            

4                                                            

3                                                            

1",1:35.02,11,7(45),Class 2 - 1600M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,100,000",Sha Tin,2019/09/21
2,7,BEAUTY SPIRIT(B409),H T Mo,A S Cruz,113,1270,7,1/2,"1                                                            

1                                                            

1                                                            

2",1:35.09,4.5,7(45),Class 2 - 1600M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,100,000",Sha Tin,2019/09/21
3,9,STAR PERFORMANCE(C429),J Moreira,A S Cruz,116,1074,8,1,"6                                                            

6                                                            

5                                                            

3",1:35.17,3.4,7(45),Class 2 - 1600M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,100,000",Sha Tin,2019/09/21
4,1,HARMONY VICTORY(B405),G van Niekerk,C S Shum,133,1055,5,1,"7                                                            

8                                                            

7                                                            

4",1:35.18,3.1,7(45),Class 2 - 1600M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,100,000",Sha Tin,2019/09/21
5,2,JOYFUL TRINITY(V110),C Y Ho,C Fownes,123,1173,4,2-3/4,"2                                                            

2                                                            

2                                                            

5",1:35.44,15,7(45),Class 2 - 1600M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,100,000",Sha Tin,2019/09/21
6,8,MONGOLIAN KING(A098),U Rispoli,Y S Tsui,117,1095,6,3-1/2,"9                                                            

9                                                            

9                                                            

6",1:35.60,10,7(45),Class 2 - 1600M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,100,000",Sha Tin,2019/09/21
7,3,CLASSIC BEAUTY(C049),M Chadwick,J Moore,121,1106,1,4,"3                                                            

3                                                            

4                                                            

7",1:35.67,13,7(45),Class 2 - 1600M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,100,000",Sha Tin,2019/09/21
8,6,NOBLE STEED(A326),M L Yeung,K W Lui,115,1156,9,4-1/2,"8                                                            

7                                                            

8                                                            

8",1:35.73,20,7(45),Class 2 - 1600M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,100,000",Sha Tin,2019/09/21
9,4,GORGEOUS KING(V118),A Sanna,P O'Sullivan,120,1155,3,5-3/4,"5                                                            

5                                                            

6                                                            

9",1:35.95,107,7(45),Class 2 - 1600M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 2,100,000",Sha Tin,2019/09/21
1,2,MORE THAN THIS(C199),K Teetan,K W Lui,133,1191,5,-,"4                                                            

4                                                            

5                                                            

1",1:33.31,9.6,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
2,13,BEAUTY DAY(B076),H N Wong,T P Yung,117,1117,10,1-1/4,"2                                                            

2                                                            

2                                                            

2",1:33.51,9.3,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
3,5,ASSIMILATE(C160),U Rispoli,K H Ting,132,1086,4,1-3/4,"13                                                            

12                                                            

10                                                            

3",1:33.59,5.8,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
4,6,VINCY(B213),M F Poon,F C Lor,128,1049,7,3-1/2,"10                                                            

10                                                            

7                                                            

4",1:33.88,6.5,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
5,3,WINNING DELIGHT(C325),Z Purton,C Fownes,133,1071,12,3-1/2,"9                                                            

9                                                            

8                                                            

5",1:33.88,7.4,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
6,10,WORLD FAMOUS(C288),J Moreira,A S Cruz,127,1123,1,4,"5                                                            

5                                                            

4                                                            

6",1:33.95,2.8,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
7,7,JIMMU(C266),K C Leung,Y S Tsui,130,1033,13,6-1/2,"14                                                            

14                                                            

13                                                            

7",1:34.33,243,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
8,11,BETHANY(C258),H W Lai,C S Shum,126,1086,6,7,"3                                                            

3                                                            

3                                                            

8",1:34.43,110,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
9,8,MAGNIFICENT(C121),H T Mo,L Ho,126,1117,9,7-1/2,"1                                                            

1                                                            

1                                                            

9",1:34.52,47,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
10,9,UNICRON JEWELLERY(V333),R Bayliss,J Size,128,1121,2,7-3/4,"7                                                            

8                                                            

6                                                            

10",1:34.53,35,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
11,12,RED ELYSEES(A005),C Y Ho,K L Man,122,1154,14,7-3/4,"8                                                            

7                                                            

11                                                            

11",1:34.53,11,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
12,1,GIANT TURTLE(T391),K H Chan,A T Millard,123,1048,3,10-3/4,"6                                                            

6                                                            

9                                                            

12",1:35.02,44,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
13,14,GENERAL DINO(A193),A Sanna,D E Ferraris,120,1035,11,16-1/4,"12                                                            

13                                                            

12                                                            

13",1:35.92,195,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
14,4,ARCATRAZ(C398),G van Niekerk,J Moore,132,1004,8,26-1/2,"11                                                            

11                                                            

14                                                            

14",1:37.56,70,8(46),Class 3 - 1600M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2019/09/21
1,4,WINNER SUPREME(C226),K Teetan,Y S Tsui,128,1178,4,-,"1                                                            

1                                                            

1",1:08.78,3.4,9(47),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2019/09/21
2,9,UTOPIA LIFE(C166),C Schofield,K L Man,120,1142,5,2-3/4,"3                                                            

4                                                            

2",1:09.23,5.2,9(47),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2019/09/21
3,8,TRIUMPHANT ARCH(C375),Z Purton,T P Yung,120,1156,7,4-1/4,"5                                                            

5                                                            

3",1:09.45,5.8,9(47),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2019/09/21
4,7,MOMENTUM GALAXY(C275),K C Leung,K H Ting,121,1021,3,4-1/2,"6                                                            

6                                                            

4",1:09.48,84,9(47),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2019/09/21
5,12,SHIMMER AND SHINE(B080),M F Poon,C Fownes,111,1194,1,4-1/2,"4                                                            

2                                                            

5",1:09.49,6.1,9(47),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2019/09/21
6,3,SIMPLY BIG(B352),K H Chan,F C Lor,119,1008,8,6-1/4,"2                                                            

3                                                            

6",1:09.79,5.6,9(47),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2019/09/21
7,1,MR GENUINE(S253),C Y Ho,D J Hall,133,1101,10,6-1/2,"8                                                            

9                                                            

7",1:09.81,25,9(47),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2019/09/21
8,2,INFINITY ENDEAVOUR(A030),J Moreira,J Size,131,1098,12,7,"9                                                            

8                                                            

8",1:09.89,15,9(47),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2019/09/21
