place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
7,5,SMART LEADER(B456),M F Poon,A S Cruz,125,1155,13,3-1/2,"9                                                            

8                                                            

7",0:57.12,44,8(272),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,450,000",Sha Tin,2019/12/21
8,14,HAPPY VICTORY(B195),M L Yeung,T P Yung,114,1107,14,3-3/4,"10                                                            

7                                                            

8",0:57.13,92,8(272),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,450,000",Sha Tin,2019/12/21
9,6,CLASSIC UNICORN(C343),J Moreira,W Y So,125,1174,7,3-3/4,"3                                                            

2                                                            

9",0:57.16,4.2,8(272),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,450,000",Sha Tin,2019/12/21
10,2,KASI FARASI(B385),H W Lai,K H Ting,130,1052,12,4-1/2,"11                                                            

10                                                            

10",0:57.25,171,8(272),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,450,000",Sha Tin,2019/12/21
11,3,THE WEATHERMAN(D058),K C Leung,D J Whyte,129,995,6,6,"13                                                            

11                                                            

11",0:57.49,66,8(272),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,450,000",Sha Tin,2019/12/21
12,1,SEVENTH SEA(D134),L Hewitson,D E Ferraris,133,1043,2,11,"7                                                            

12                                                            

12",0:58.31,242,8(272),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,450,000",Sha Tin,2019/12/21
13,8,COPARTNER SPIRIT(D175),N Callan,R Gibson,124,1221,3,11-3/4,"14                                                            

14                                                            

13",0:58.42,128,8(272),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,450,000",Sha Tin,2019/12/21
14,11,SO GLORIOUS(C430),H T Mo,Y S Tsui,118,1006,4,17-3/4,"6                                                            

13                                                            

14",0:59.37,401,8(272),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,450,000",Sha Tin,2019/12/21
1,10,GLORIOUS DRAGON(C120),A Badel,A T Millard,114,1133,13,-,"13                                                            

11                                                            

11                                                            

10                                                            

1",2:01.14,13,9(273),Class 2 - 2000M - (105-80),GOOD,"TURF - ""A+3"" Course","HK$ 2,100,000",Sha Tin,2019/12/21
2,11,CHEFANO(C297),J Moreira,J Moore,115,1025,7,1/2,"7                                                            

7                                                            

7                                                            

7                                                            

2",2:01.25,2.2,9(273),Class 2 - 2000M - (105-80),GOOD,"TURF - ""A+3"" Course","HK$ 2,100,000",Sha Tin,2019/12/21
3,5,HELENE LEADINGSTAR(C165),K Teetan,A S Cruz,120,1044,3,2-1/2,"6                                                            

6                                                            

6                                                            

4                                                            

3",2:01.53,5.8,9(273),Class 2 - 2000M - (105-80),GOOD,"TURF - ""A+3"" Course","HK$ 2,100,000",Sha Tin,2019/12/21
4,13,HIGH REV(C007),M F Poon,D J Hall,111,1188,4,2-1/2,"5                                                            

5                                                            

5                                                            

3                                                            

4",2:01.55,8.6,9(273),Class 2 - 2000M - (105-80),GOOD,"TURF - ""A+3"" Course","HK$ 2,100,000",Sha Tin,2019/12/21
