place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
1,11,UTOPIA LIFE(C166),C Schofield,K L Man,123,1133,8,-,"1                                                            

1                                                            

1",1:08.54,5.2,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
2,9,JUST NOT LISTENING(B192),J Moreira,J Moore,125,1220,1,3,"3                                                            

2                                                            

2",1:09.03,3.8,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
3,1,LITTLE BIRD(B069),K C Leung,P F Yiu,133,1211,11,5-1/2,"2                                                            

3                                                            

3",1:09.44,39,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
4,10,NAMJONG SINGS(C480),G van Niekerk,C S Shum,125,1201,4,5-3/4,"4                                                            

5                                                            

4",1:09.46,5.7,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
5,8,FLYING GENIUS(D071),Z Purton,A S Cruz,125,1177,2,8,"5                                                            

4                                                            

5",1:09.83,3.2,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
6,5,HIGHLAND FORTUNE(C292),C Y Ho,K W Lui,129,1073,7,8-1/4,"8                                                            

6                                                            

6",1:09.87,12,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
7,3,MEGA HEART(A148),N Callan,C W Chang,132,1187,12,8-3/4,"6                                                            

7                                                            

7",1:09.93,13,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
8,12,THE WEATHERMAN(D058),H N Wong,D J Whyte,114,1008,5,9-3/4,"10                                                            

10                                                            

8",1:10.12,103,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
9,4,WIND N GRASS(D197),M Chadwick,J Size,130,1099,10,10-1/4,"9                                                            

9                                                            

9",1:10.18,21,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
10,7,PACKING JOY(D057),T H So,R Gibson,126,1053,6,13-1/4,"12                                                            

11                                                            

10",1:10.67,373,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
11,2,PATCH BABY(B303),M L Yeung,K H Ting,133,1167,3,13-1/2,"7                                                            

8                                                            

11",1:10.71,32,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
12,6,KING'S HORN(D325),M F Poon,L Ho,126,1061,9,18-1/2,"11                                                            

12                                                            

12",1:11.52,225,6(542),Class 3 - 1200M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
1,4,RIGHTEOUS DOCTRINE(C197),J Moreira,C W Chang,126,1143,1,-,"6                                                            

5                                                            

4                                                            

3                                                            

1",1:47.54,2.1,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
2,11,OWNERS' STAR(B427),G van Niekerk,C S Shum,118,1072,6,2-1/4,"9                                                            

11                                                            

10                                                            

6                                                            

2",1:47.88,9.5,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
3,1,CLASSIC BEAUTY(C049),C Wong,J Moore,128,1103,10,5-3/4,"2                                                            

1                                                            

1                                                            

2                                                            

3",1:48.43,58,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
4,14,UNITE SPIRIT(C494),M F Poon,D E Ferraris,114,967,11,6,"12                                                            

12                                                            

13                                                            

9                                                            

4",1:48.50,98,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
5,10,GOD OF DRAGON(B108),V Borges,A S Cruz,120,1076,2,7,"1                                                            

2                                                            

2                                                            

1                                                            

5",1:48.64,32,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
6,3,FOLLOW ME(B440),N Callan,J Size,129,1124,5,7,"4                                                            

6                                                            

6                                                            

7                                                            

6",1:48.65,12,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
7,8,ACCLAIMED LIGHT(T369),M Chadwick,P O'Sullivan,121,1041,12,7-1/4,"5                                                            

3                                                            

3                                                            

4                                                            

7",1:48.70,36,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
8,2,RACING LUCK(B223),C Y Ho,K W Lui,130,1137,14,7-1/4,"14                                                            

14                                                            

14                                                            

12                                                            

8",1:48.71,37,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
9,9,ENFOLDING(B353),K Teetan,C Fownes,120,1095,8,8-3/4,"10                                                            

9                                                            

11                                                            

10                                                            

9",1:48.92,9.8,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
10,5,VOLPINO(B161),B Shinn,T P Yung,125,1144,13,8-3/4,"13                                                            

13                                                            

12                                                            

11                                                            

10",1:48.95,35,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
11,7,MORE THAN A HORSE(D141),C Schofield,D J Whyte,122,1066,3,13-3/4,"7                                                            

8                                                            

7                                                            

13                                                            

11",1:49.74,5.9,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
12,13,TOTAL POWER(D138),K C Leung,D J Hall,117,1089,9,17-3/4,"11                                                            

10                                                            

9                                                            

8                                                            

12",1:50.39,84,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
13,6,RED ELYSEES(A005),Z Purton,K L Man,124,1149,7,22-1/4,"3                                                            

4                                                            

5                                                            

5                                                            

13",1:51.11,9.3,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
14,12,MONGOLIAN LEGEND(B317),H W Lai,Y S Tsui,117,1133,4,34-1/2,"8                                                            

7                                                            

8                                                            

14                                                            

14",1:53.06,53,7(543),Class 3 - 1800M - (80-60),WET SLOW,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/04/01
1,14,MONGOLIAN KING(A098),K Teetan,Y S Tsui,118,1119,5,-,"7                                                            

9                                                            

6                                                            

1",1:37.91,11,8(544),Class 2 - 1650M - (100-80),WET SLOW,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2020/04/01
2,5,KINGS SHIELD(C071),K C Leung,F C Lor,125,1148,12,1-1/4,"1                                                            

1                                                            

1                                                            

2",1:38.09,6.9,8(544),Class 2 - 1650M - (100-80),WET SLOW,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2020/04/01
3,3,BUDDIES(C019),J Moreira,J Moore,126,1170,3,4-1/2,"2                                                            

3                                                            

3                                                            

3",1:38.63,2,8(544),Class 2 - 1650M - (100-80),WET SLOW,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2020/04/01
4,2,DANCES WITH DRAGON(B129),B Shinn,C Fownes,128,1090,8,4-1/2,"12                                                            

11                                                            

9                                                            

4",1:38.65,9.4,8(544),Class 2 - 1650M - (100-80),WET SLOW,ALL WEATHER TRACK,"HK$ 2,100,000",Sha Tin,2020/04/01
